Name,H,B,C,D,E,F,G
Ficedula_westermanni,1,1,0,0,0,1,0
Ficedula_superciliaris,1,1,0,0,0,0,0
Ficedula_sapphira,1,1,0,0,0,1,0
Ficedula_semitorquata,0,0,1,0,0,0,0
Ficedula_hypoleuca,0,0,1,0,0,0,0
Ficedula_albicollis,0,0,1,0,0,0,0
Ficedula_albicilla,0,0,1,0,0,0,0
Ficedula_parva,0,0,1,0,0,0,0
Ficedula_subrubra,0,0,0,1,0,0,0
Ficedula_tricolor,1,1,0,0,0,1,0
Ficedula_timorensis,0,0,0,0,0,1,0
Ficedula_harterti,0,0,0,0,0,0,1
Ficedula_dumetoria,0,0,0,0,0,1,0
Ficedula_platenae,0,0,0,0,0,1,0
Ficedula_crypta,0,0,0,0,0,1,0
Monticola_rufocinereus,0,0,0,0,0,0,1
Ficedula_bonthaina,0,0,0,0,0,0,1
Ficedula_buruensis,0,0,0,0,0,0,1
Muscicapella_hodgsoni,1,1,0,0,0,1,0
Ficedula_zanthopygia,1,0,1,0,0,0,0
Ficedula_narcissina,0,0,1,0,0,0,0
